block_index,distance[cm],mac_address,n_measurements,sequence_number,session_handle,status
0,160,0x0000,1,0,1,SUCCESS
1,186,0x0000,1,1,1,SUCCESS
2,159,0x0000,1,2,1,SUCCESS
3,166,0x0000,1,3,1,SUCCESS
4,190,0x0000,1,4,1,SUCCESS
5,155,0x0000,1,5,1,SUCCESS
6,169,0x0000,1,6,1,SUCCESS
7,202,0x0000,1,7,1,SUCCESS
8,212,0x0000,1,8,1,SUCCESS
9,238,0x0000,1,9,1,SUCCESS
10,148,0x0000,1,10,1,SUCCESS
11,163,0x0000,1,11,1,SUCCESS
12,155,0x0000,1,12,1,SUCCESS
13,220,0x0000,1,13,1,SUCCESS
14,236,0x0000,1,14,1,SUCCESS
15,195,0x0000,1,15,1,SUCCESS
16,215,0x0000,1,16,1,SUCCESS
17,223,0x0000,1,17,1,SUCCESS
18,152,0x0000,1,18,1,SUCCESS
19,217,0x0000,1,19,1,SUCCESS
20,213,0x0000,1,20,1,SUCCESS
21,223,0x0000,1,21,1,SUCCESS
22,220,0x0000,1,22,1,SUCCESS
23,183,0x0000,1,23,1,SUCCESS
24,180,0x0000,1,24,1,SUCCESS
25,215,0x0000,1,25,1,SUCCESS
26,209,0x0000,1,26,1,SUCCESS
27,197,0x0000,1,27,1,SUCCESS
28,181,0x0000,1,28,1,SUCCESS
29,227,0x0000,1,29,1,SUCCESS
30,210,0x0000,1,30,1,SUCCESS
31,160,0x0000,1,31,1,SUCCESS
32,160,0x0000,1,32,1,SUCCESS
33,157,0x0000,1,33,1,SUCCESS
34,160,0x0000,1,34,1,SUCCESS
35,163,0x0000,1,35,1,SUCCESS
36,155,0x0000,1,36,1,SUCCESS
37,167,0x0000,1,37,1,SUCCESS
38,226,0x0000,1,38,1,SUCCESS
39,216,0x0000,1,39,1,SUCCESS
40,218,0x0000,1,40,1,SUCCESS
41,239,0x0000,1,41,1,SUCCESS
42,219,0x0000,1,42,1,SUCCESS
43,221,0x0000,1,43,1,SUCCESS
