block_index,distance[cm],mac_address,n_measurements,sequence_number,session_handle,status
0,194,0x0001,1,0,1,SUCCESS
1,206,0x0001,1,1,1,SUCCESS
2,212,0x0001,1,2,1,SUCCESS
3,202,0x0001,1,3,1,SUCCESS
4,202,0x0001,1,4,1,SUCCESS
5,202,0x0001,1,5,1,SUCCESS
6,199,0x0001,1,6,1,SUCCESS
7,205,0x0001,1,7,1,SUCCESS
8,203,0x0001,1,8,1,SUCCESS
9,202,0x0001,1,9,1,SUCCESS
10,201,0x0001,1,10,1,SUCCESS
11,212,0x0001,1,11,1,SUCCESS
12,188,0x0001,1,12,1,SUCCESS
13,211,0x0001,1,13,1,SUCCESS
14,202,0x0001,1,14,1,SUCCESS
15,204,0x0001,1,15,1,SUCCESS
16,216,0x0001,1,16,1,SUCCESS
17,204,0x0001,1,17,1,SUCCESS
18,198,0x0001,1,18,1,SUCCESS
19,205,0x0001,1,19,1,SUCCESS
20,201,0x0001,1,20,1,SUCCESS
21,203,0x0001,1,21,1,SUCCESS
22,203,0x0001,1,22,1,SUCCESS
23,202,0x0001,1,23,1,SUCCESS
24,203,0x0001,1,24,1,SUCCESS
25,190,0x0001,1,25,1,SUCCESS
26,213,0x0001,1,26,1,SUCCESS
27,203,0x0001,1,27,1,SUCCESS
28,201,0x0001,1,28,1,SUCCESS
29,202,0x0001,1,29,1,SUCCESS
30,200,0x0001,1,30,1,SUCCESS
31,216,0x0001,1,31,1,SUCCESS
32,205,0x0001,1,32,1,SUCCESS
33,201,0x0001,1,33,1,SUCCESS
34,204,0x0001,1,34,1,SUCCESS
35,206,0x0001,1,35,1,SUCCESS
36,198,0x0001,1,36,1,SUCCESS
37,199,0x0001,1,37,1,SUCCESS
38,212,0x0001,1,38,1,SUCCESS
39,234,0x0001,1,39,1,SUCCESS
40,203,0x0001,1,40,1,SUCCESS
41,204,0x0001,1,41,1,SUCCESS
42,209,0x0001,1,42,1,SUCCESS
43,214,0x0001,1,43,1,SUCCESS
44,193,0x0001,1,44,1,SUCCESS
45,202,0x0001,1,45,1,SUCCESS
46,200,0x0001,1,46,1,SUCCESS
47,201,0x0001,1,47,1,SUCCESS
48,202,0x0001,1,48,1,SUCCESS
49,203,0x0001,1,49,1,SUCCESS
50,215,0x0001,1,50,1,SUCCESS
51,202,0x0001,1,51,1,SUCCESS
52,204,0x0001,1,52,1,SUCCESS
53,206,0x0001,1,53,1,SUCCESS
54,202,0x0001,1,54,1,SUCCESS
55,202,0x0001,1,55,1,SUCCESS
56,205,0x0001,1,56,1,SUCCESS
57,201,0x0001,1,57,1,SUCCESS
58,212,0x0001,1,58,1,SUCCESS
59,215,0x0001,1,59,1,SUCCESS
60,211,0x0001,1,60,1,SUCCESS
61,189,0x0001,1,61,1,SUCCESS
62,203,0x0001,1,62,1,SUCCESS
63,209,0x0001,1,63,1,SUCCESS
64,211,0x0001,1,64,1,SUCCESS
65,200,0x0001,1,65,1,SUCCESS
66,199,0x0001,1,66,1,SUCCESS
67,202,0x0001,1,67,1,SUCCESS
68,206,0x0001,1,68,1,SUCCESS
69,212,0x0001,1,69,1,SUCCESS
70,205,0x0001,1,70,1,SUCCESS
71,201,0x0001,1,71,1,SUCCESS
72,199,0x0001,1,72,1,SUCCESS
73,204,0x0001,1,73,1,SUCCESS
74,188,0x0001,1,74,1,SUCCESS
75,203,0x0001,1,75,1,SUCCESS
76,203,0x0001,1,76,1,SUCCESS
77,198,0x0001,1,77,1,SUCCESS
78,205,0x0001,1,78,1,SUCCESS
79,211,0x0001,1,79,1,SUCCESS
80,190,0x0001,1,80,1,SUCCESS
81,204,0x0001,1,81,1,SUCCESS
82,214,0x0001,1,82,1,SUCCESS
83,204,0x0001,1,83,1,SUCCESS
84,204,0x0001,1,84,1,SUCCESS
85,200,0x0001,1,85,1,SUCCESS
86,209,0x0001,1,86,1,SUCCESS
87,201,0x0001,1,87,1,SUCCESS
88,214,0x0001,1,88,1,SUCCESS
89,203,0x0001,1,89,1,SUCCESS
90,196,0x0001,1,90,1,SUCCESS
91,201,0x0001,1,91,1,SUCCESS
92,197,0x0001,1,92,1,SUCCESS
93,187,0x0001,1,93,1,SUCCESS
94,202,0x0001,1,94,1,SUCCESS
95,203,0x0001,1,95,1,SUCCESS
96,197,0x0001,1,96,1,SUCCESS
97,198,0x0001,1,97,1,SUCCESS
98,215,0x0001,1,98,1,SUCCESS
99,187,0x0001,1,99,1,SUCCESS
100,202,0x0001,1,100,1,SUCCESS
101,204,0x0001,1,101,1,SUCCESS
102,189,0x0001,1,102,1,SUCCESS
103,205,0x0001,1,103,1,SUCCESS
104,200,0x0001,1,104,1,SUCCESS
105,197,0x0001,1,105,1,SUCCESS
106,201,0x0001,1,106,1,SUCCESS
107,200,0x0001,1,107,1,SUCCESS
108,193,0x0001,1,108,1,SUCCESS
109,200,0x0001,1,109,1,SUCCESS
110,204,0x0001,1,110,1,SUCCESS
111,205,0x0001,1,111,1,SUCCESS
112,200,0x0001,1,112,1,SUCCESS
113,203,0x0001,1,113,1,SUCCESS
114,200,0x0001,1,114,1,SUCCESS
115,196,0x0001,1,115,1,SUCCESS
116,202,0x0001,1,116,1,SUCCESS
117,208,0x0001,1,117,1,SUCCESS
118,203,0x0001,1,118,1,SUCCESS
119,205,0x0001,1,119,1,SUCCESS
120,206,0x0001,1,120,1,SUCCESS
121,215,0x0001,1,121,1,SUCCESS
122,197,0x0001,1,122,1,SUCCESS
123,205,0x0001,1,123,1,SUCCESS
124,202,0x0001,1,124,1,SUCCESS
125,189,0x0001,1,125,1,SUCCESS
126,200,0x0001,1,126,1,SUCCESS
127,203,0x0001,1,127,1,SUCCESS
128,203,0x0001,1,128,1,SUCCESS
129,195,0x0001,1,129,1,SUCCESS
130,204,0x0001,1,130,1,SUCCESS
131,201,0x0001,1,131,1,SUCCESS
132,188,0x0001,1,132,1,SUCCESS
133,203,0x0001,1,133,1,SUCCESS
134,214,0x0001,1,134,1,SUCCESS
135,201,0x0001,1,135,1,SUCCESS
136,197,0x0001,1,136,1,SUCCESS
137,208,0x0001,1,137,1,SUCCESS
138,203,0x0001,1,138,1,SUCCESS
139,210,0x0001,1,139,1,SUCCESS
140,188,0x0001,1,140,1,SUCCESS
141,212,0x0001,1,141,1,SUCCESS
142,201,0x0001,1,142,1,SUCCESS
143,199,0x0001,1,143,1,SUCCESS
144,213,0x0001,1,144,1,SUCCESS
145,212,0x0001,1,145,1,SUCCESS
146,196,0x0001,1,146,1,SUCCESS
147,200,0x0001,1,147,1,SUCCESS
148,188,0x0001,1,148,1,SUCCESS
149,205,0x0001,1,149,1,SUCCESS
150,200,0x0001,1,150,1,SUCCESS
151,205,0x0001,1,151,1,SUCCESS
152,201,0x0001,1,152,1,SUCCESS
153,196,0x0001,1,153,1,SUCCESS
154,187,0x0001,1,154,1,SUCCESS
155,204,0x0001,1,155,1,SUCCESS
156,199,0x0001,1,156,1,SUCCESS
157,199,0x0001,1,157,1,SUCCESS
158,206,0x0001,1,158,1,SUCCESS
159,203,0x0001,1,159,1,SUCCESS
160,202,0x0001,1,160,1,SUCCESS
161,201,0x0001,1,161,1,SUCCESS
162,194,0x0001,1,162,1,SUCCESS
163,206,0x0001,1,163,1,SUCCESS
164,200,0x0001,1,164,1,SUCCESS
165,195,0x0001,1,165,1,SUCCESS
166,186,0x0001,1,166,1,SUCCESS
167,210,0x0001,1,167,1,SUCCESS
168,188,0x0001,1,168,1,SUCCESS
169,186,0x0001,1,169,1,SUCCESS
170,202,0x0001,1,170,1,SUCCESS
171,198,0x0001,1,171,1,SUCCESS
172,197,0x0001,1,172,1,SUCCESS
173,200,0x0001,1,173,1,SUCCESS
174,200,0x0001,1,174,1,SUCCESS
175,196,0x0001,1,175,1,SUCCESS
176,208,0x0001,1,176,1,SUCCESS
177,201,0x0001,1,177,1,SUCCESS
178,205,0x0001,1,178,1,SUCCESS
179,189,0x0001,1,179,1,SUCCESS
180,218,0x0001,1,180,1,SUCCESS
181,198,0x0001,1,181,1,SUCCESS
182,213,0x0001,1,182,1,SUCCESS
183,203,0x0001,1,183,1,SUCCESS
184,196,0x0001,1,184,1,SUCCESS
185,214,0x0001,1,185,1,SUCCESS
186,201,0x0001,1,186,1,SUCCESS
187,203,0x0001,1,187,1,SUCCESS
188,194,0x0001,1,188,1,SUCCESS
189,205,0x0001,1,189,1,SUCCESS
190,202,0x0001,1,190,1,SUCCESS
191,197,0x0001,1,191,1,SUCCESS
192,203,0x0001,1,192,1,SUCCESS
193,206,0x0001,1,193,1,SUCCESS
194,186,0x0001,1,194,1,SUCCESS
195,212,0x0001,1,195,1,SUCCESS
196,203,0x0001,1,196,1,SUCCESS
197,188,0x0001,1,197,1,SUCCESS
198,192,0x0001,1,198,1,SUCCESS
199,194,0x0001,1,199,1,SUCCESS
200,201,0x0001,1,200,1,SUCCESS
201,211,0x0001,1,201,1,SUCCESS
202,202,0x0001,1,202,1,SUCCESS
203,206,0x0001,1,203,1,SUCCESS
204,205,0x0001,1,204,1,SUCCESS
205,199,0x0001,1,205,1,SUCCESS
206,204,0x0001,1,206,1,SUCCESS
207,201,0x0001,1,207,1,SUCCESS
208,210,0x0001,1,208,1,SUCCESS
209,187,0x0001,1,209,1,SUCCESS
210,208,0x0001,1,210,1,SUCCESS
211,202,0x0001,1,211,1,SUCCESS
212,204,0x0001,1,212,1,SUCCESS
213,196,0x0001,1,213,1,SUCCESS
214,189,0x0001,1,214,1,SUCCESS
215,211,0x0001,1,215,1,SUCCESS
216,202,0x0001,1,216,1,SUCCESS
217,186,0x0001,1,217,1,SUCCESS
218,198,0x0001,1,218,1,SUCCESS
219,188,0x0001,1,219,1,SUCCESS
220,200,0x0001,1,220,1,SUCCESS
221,186,0x0001,1,221,1,SUCCESS
222,196,0x0001,1,222,1,SUCCESS
223,186,0x0001,1,223,1,SUCCESS
224,199,0x0001,1,224,1,SUCCESS
225,202,0x0001,1,225,1,SUCCESS
226,196,0x0001,1,226,1,SUCCESS
227,192,0x0001,1,227,1,SUCCESS
228,252,0x0001,1,228,1,SUCCESS
229,201,0x0001,1,229,1,SUCCESS
230,203,0x0001,1,230,1,SUCCESS
231,196,0x0001,1,231,1,SUCCESS
232,192,0x0001,1,232,1,SUCCESS
233,201,0x0001,1,233,1,SUCCESS
234,196,0x0001,1,234,1,SUCCESS
235,220,0x0001,1,235,1,SUCCESS
236,196,0x0001,1,236,1,SUCCESS
237,208,0x0001,1,237,1,SUCCESS
238,205,0x0001,1,238,1,SUCCESS
239,201,0x0001,1,239,1,SUCCESS
240,199,0x0001,1,240,1,SUCCESS
241,204,0x0001,1,241,1,SUCCESS
242,192,0x0001,1,242,1,SUCCESS
243,200,0x0001,1,243,1,SUCCESS
244,200,0x0001,1,244,1,SUCCESS
245,198,0x0001,1,245,1,SUCCESS
246,205,0x0001,1,246,1,SUCCESS
247,210,0x0001,1,247,1,SUCCESS
248,205,0x0001,1,248,1,SUCCESS
249,199,0x0001,1,249,1,SUCCESS
250,207,0x0001,1,250,1,SUCCESS
251,203,0x0001,1,251,1,SUCCESS
252,187,0x0001,1,252,1,SUCCESS
253,204,0x0001,1,253,1,SUCCESS
254,214,0x0001,1,254,1,SUCCESS
255,202,0x0001,1,255,1,SUCCESS
256,195,0x0001,1,256,1,SUCCESS
257,205,0x0001,1,257,1,SUCCESS
258,200,0x0001,1,258,1,SUCCESS
259,205,0x0001,1,259,1,SUCCESS
260,202,0x0001,1,260,1,SUCCESS
261,189,0x0001,1,261,1,SUCCESS
262,204,0x0001,1,262,1,SUCCESS
263,213,0x0001,1,263,1,SUCCESS
264,215,0x0001,1,264,1,SUCCESS
265,228,0x0001,1,265,1,SUCCESS
266,199,0x0001,1,266,1,SUCCESS
267,203,0x0001,1,267,1,SUCCESS
268,213,0x0001,1,268,1,SUCCESS
269,192,0x0001,1,269,1,SUCCESS
270,197,0x0001,1,270,1,SUCCESS
271,202,0x0001,1,271,1,SUCCESS
272,200,0x0001,1,272,1,SUCCESS
273,207,0x0001,1,273,1,SUCCESS
274,186,0x0001,1,274,1,SUCCESS
275,213,0x0001,1,275,1,SUCCESS
276,190,0x0001,1,276,1,SUCCESS
277,187,0x0001,1,277,1,SUCCESS
278,200,0x0001,1,278,1,SUCCESS
279,199,0x0001,1,279,1,SUCCESS
280,214,0x0001,1,280,1,SUCCESS
281,186,0x0001,1,281,1,SUCCESS
282,201,0x0001,1,282,1,SUCCESS
283,201,0x0001,1,283,1,SUCCESS
284,211,0x0001,1,284,1,SUCCESS
285,199,0x0001,1,285,1,SUCCESS
286,205,0x0001,1,286,1,SUCCESS
287,203,0x0001,1,287,1,SUCCESS
288,199,0x0001,1,288,1,SUCCESS
289,190,0x0001,1,289,1,SUCCESS
290,201,0x0001,1,290,1,SUCCESS
291,202,0x0001,1,291,1,SUCCESS
292,195,0x0001,1,292,1,SUCCESS
293,189,0x0001,1,293,1,SUCCESS
294,217,0x0001,1,294,1,SUCCESS
295,192,0x0001,1,295,1,SUCCESS
296,202,0x0001,1,296,1,SUCCESS
297,185,0x0001,1,297,1,SUCCESS
298,203,0x0001,1,298,1,SUCCESS
299,187,0x0001,1,299,1,SUCCESS
300,201,0x0001,1,300,1,SUCCESS
301,204,0x0001,1,301,1,SUCCESS
302,213,0x0001,1,302,1,SUCCESS
303,200,0x0001,1,303,1,SUCCESS
304,200,0x0001,1,304,1,SUCCESS
305,190,0x0001,1,305,1,SUCCESS
306,202,0x0001,1,306,1,SUCCESS
307,213,0x0001,1,307,1,SUCCESS
308,216,0x0001,1,308,1,SUCCESS
309,197,0x0001,1,309,1,SUCCESS
310,205,0x0001,1,310,1,SUCCESS
311,204,0x0001,1,311,1,SUCCESS
312,199,0x0001,1,312,1,SUCCESS
313,204,0x0001,1,313,1,SUCCESS
314,191,0x0001,1,314,1,SUCCESS
315,196,0x0001,1,315,1,SUCCESS
316,187,0x0001,1,316,1,SUCCESS
317,191,0x0001,1,317,1,SUCCESS
318,201,0x0001,1,318,1,SUCCESS
319,216,0x0001,1,319,1,SUCCESS
320,207,0x0001,1,320,1,SUCCESS
321,205,0x0001,1,321,1,SUCCESS
322,217,0x0001,1,322,1,SUCCESS
323,201,0x0001,1,323,1,SUCCESS
324,198,0x0001,1,324,1,SUCCESS
325,201,0x0001,1,325,1,SUCCESS
326,202,0x0001,1,326,1,SUCCESS
327,197,0x0001,1,327,1,SUCCESS
328,204,0x0001,1,328,1,SUCCESS
329,212,0x0001,1,329,1,SUCCESS
330,186,0x0001,1,330,1,SUCCESS
331,205,0x0001,1,331,1,SUCCESS
332,200,0x0001,1,332,1,SUCCESS
333,201,0x0001,1,333,1,SUCCESS
334,210,0x0001,1,334,1,SUCCESS
335,195,0x0001,1,335,1,SUCCESS
336,199,0x0001,1,336,1,SUCCESS
337,204,0x0001,1,337,1,SUCCESS
338,190,0x0001,1,338,1,SUCCESS
339,210,0x0001,1,339,1,SUCCESS
340,202,0x0001,1,340,1,SUCCESS
