block_index,distance[cm],mac_address,n_measurements,sequence_number,session_handle,status
0,189,0x0001,1,0,1,SUCCESS
1,185,0x0001,1,1,1,SUCCESS
2,188,0x0001,1,2,1,SUCCESS
3,190,0x0001,1,3,1,SUCCESS
4,189,0x0001,1,4,1,SUCCESS
5,190,0x0001,1,5,1,SUCCESS
6,187,0x0001,1,6,1,SUCCESS
7,187,0x0001,1,7,1,SUCCESS
8,188,0x0001,1,8,1,SUCCESS
9,187,0x0001,1,9,1,SUCCESS
10,187,0x0001,1,10,1,SUCCESS
11,190,0x0001,1,11,1,SUCCESS
12,189,0x0001,1,12,1,SUCCESS
13,188,0x0001,1,13,1,SUCCESS
14,190,0x0001,1,14,1,SUCCESS
15,189,0x0001,1,15,1,SUCCESS
16,192,0x0001,1,16,1,SUCCESS
17,195,0x0001,1,17,1,SUCCESS
18,196,0x0001,1,18,1,SUCCESS
19,191,0x0001,1,19,1,SUCCESS
20,187,0x0001,1,20,1,SUCCESS
21,186,0x0001,1,21,1,SUCCESS
22,190,0x0001,1,22,1,SUCCESS
23,191,0x0001,1,23,1,SUCCESS
24,194,0x0001,1,24,1,SUCCESS
25,189,0x0001,1,25,1,SUCCESS
26,193,0x0001,1,26,1,SUCCESS
27,188,0x0001,1,27,1,SUCCESS
28,188,0x0001,1,28,1,SUCCESS
29,189,0x0001,1,29,1,SUCCESS
30,196,0x0001,1,30,1,SUCCESS
31,190,0x0001,1,31,1,SUCCESS
32,193,0x0001,1,32,1,SUCCESS
33,195,0x0001,1,33,1,SUCCESS
34,196,0x0001,1,34,1,SUCCESS
35,199,0x0001,1,35,1,SUCCESS
36,198,0x0001,1,36,1,SUCCESS
37,199,0x0001,1,37,1,SUCCESS
38,201,0x0001,1,38,1,SUCCESS
39,201,0x0001,1,39,1,SUCCESS
40,200,0x0001,1,40,1,SUCCESS
41,202,0x0001,1,41,1,SUCCESS
42,200,0x0001,1,42,1,SUCCESS
43,202,0x0001,1,43,1,SUCCESS
44,202,0x0001,1,44,1,SUCCESS
45,201,0x0001,1,45,1,SUCCESS
46,201,0x0001,1,46,1,SUCCESS
47,201,0x0001,1,47,1,SUCCESS
48,202,0x0001,1,48,1,SUCCESS
49,200,0x0001,1,49,1,SUCCESS
50,202,0x0001,1,50,1,SUCCESS
51,202,0x0001,1,51,1,SUCCESS
52,202,0x0001,1,52,1,SUCCESS
53,196,0x0001,1,53,1,SUCCESS
54,196,0x0001,1,54,1,SUCCESS
55,203,0x0001,1,55,1,SUCCESS
56,200,0x0001,1,56,1,SUCCESS
57,202,0x0001,1,57,1,SUCCESS
58,203,0x0001,1,58,1,SUCCESS
59,201,0x0001,1,59,1,SUCCESS
60,201,0x0001,1,60,1,SUCCESS
61,199,0x0001,1,61,1,SUCCESS
62,200,0x0001,1,62,1,SUCCESS
63,202,0x0001,1,63,1,SUCCESS
64,201,0x0001,1,64,1,SUCCESS
65,202,0x0001,1,65,1,SUCCESS
66,200,0x0001,1,66,1,SUCCESS
67,200,0x0001,1,67,1,SUCCESS
68,202,0x0001,1,68,1,SUCCESS
69,203,0x0001,1,69,1,SUCCESS
70,201,0x0001,1,70,1,SUCCESS
71,200,0x0001,1,71,1,SUCCESS
72,204,0x0001,1,72,1,SUCCESS
73,201,0x0001,1,73,1,SUCCESS
74,203,0x0001,1,74,1,SUCCESS
75,202,0x0001,1,75,1,SUCCESS
76,201,0x0001,1,76,1,SUCCESS
77,200,0x0001,1,77,1,SUCCESS
78,202,0x0001,1,78,1,SUCCESS
79,201,0x0001,1,79,1,SUCCESS
80,202,0x0001,1,80,1,SUCCESS
81,200,0x0001,1,81,1,SUCCESS
82,201,0x0001,1,82,1,SUCCESS
83,202,0x0001,1,83,1,SUCCESS
84,201,0x0001,1,84,1,SUCCESS
85,201,0x0001,1,85,1,SUCCESS
86,201,0x0001,1,86,1,SUCCESS
87,201,0x0001,1,87,1,SUCCESS
88,193,0x0001,1,88,1,SUCCESS
89,201,0x0001,1,89,1,SUCCESS
90,199,0x0001,1,90,1,SUCCESS
91,195,0x0001,1,91,1,SUCCESS
92,200,0x0001,1,92,1,SUCCESS
93,200,0x0001,1,93,1,SUCCESS
94,199,0x0001,1,94,1,SUCCESS
95,201,0x0001,1,95,1,SUCCESS
96,201,0x0001,1,96,1,SUCCESS
97,200,0x0001,1,97,1,SUCCESS
98,202,0x0001,1,98,1,SUCCESS
99,200,0x0001,1,99,1,SUCCESS
100,201,0x0001,1,100,1,SUCCESS
101,202,0x0001,1,101,1,SUCCESS
102,201,0x0001,1,102,1,SUCCESS
103,200,0x0001,1,103,1,SUCCESS
104,201,0x0001,1,104,1,SUCCESS
105,201,0x0001,1,105,1,SUCCESS
106,203,0x0001,1,106,1,SUCCESS
107,198,0x0001,1,107,1,SUCCESS
108,200,0x0001,1,108,1,SUCCESS
109,201,0x0001,1,109,1,SUCCESS
110,204,0x0001,1,110,1,SUCCESS
111,203,0x0001,1,111,1,SUCCESS
112,202,0x0001,1,112,1,SUCCESS
113,202,0x0001,1,113,1,SUCCESS
114,202,0x0001,1,114,1,SUCCESS
115,201,0x0001,1,115,1,SUCCESS
116,200,0x0001,1,116,1,SUCCESS
117,199,0x0001,1,117,1,SUCCESS
118,200,0x0001,1,118,1,SUCCESS
119,201,0x0001,1,119,1,SUCCESS
120,201,0x0001,1,120,1,SUCCESS
121,200,0x0001,1,121,1,SUCCESS
122,201,0x0001,1,122,1,SUCCESS
123,201,0x0001,1,123,1,SUCCESS
124,201,0x0001,1,124,1,SUCCESS
125,201,0x0001,1,125,1,SUCCESS
126,201,0x0001,1,126,1,SUCCESS
127,200,0x0001,1,127,1,SUCCESS
128,201,0x0001,1,128,1,SUCCESS
129,199,0x0001,1,129,1,SUCCESS
130,200,0x0001,1,130,1,SUCCESS
131,201,0x0001,1,131,1,SUCCESS
132,202,0x0001,1,132,1,SUCCESS
133,202,0x0001,1,133,1,SUCCESS
134,201,0x0001,1,134,1,SUCCESS
135,200,0x0001,1,135,1,SUCCESS
136,202,0x0001,1,136,1,SUCCESS
137,200,0x0001,1,137,1,SUCCESS
138,199,0x0001,1,138,1,SUCCESS
139,199,0x0001,1,139,1,SUCCESS
140,199,0x0001,1,140,1,SUCCESS
141,200,0x0001,1,141,1,SUCCESS
142,201,0x0001,1,142,1,SUCCESS
143,199,0x0001,1,143,1,SUCCESS
144,200,0x0001,1,144,1,SUCCESS
145,198,0x0001,1,145,1,SUCCESS
146,195,0x0001,1,146,1,SUCCESS
147,199,0x0001,1,147,1,SUCCESS
148,200,0x0001,1,148,1,SUCCESS
149,201,0x0001,1,149,1,SUCCESS
150,200,0x0001,1,150,1,SUCCESS
151,201,0x0001,1,151,1,SUCCESS
