block_index,distance[cm],mac_address,n_measurements,sequence_number,session_handle,status
0,150,0x0001,1,0,1,SUCCESS
1,152,0x0001,1,1,1,SUCCESS
2,151,0x0001,1,2,1,SUCCESS
3,150,0x0001,1,3,1,SUCCESS
4,148,0x0001,1,4,1,SUCCESS
5,151,0x0001,1,5,1,SUCCESS
6,148,0x0001,1,6,1,SUCCESS
7,155,0x0001,1,7,1,SUCCESS
8,153,0x0001,1,8,1,SUCCESS
9,152,0x0001,1,9,1,SUCCESS
10,150,0x0001,1,10,1,SUCCESS
11,147,0x0001,1,11,1,SUCCESS
12,151,0x0001,1,12,1,SUCCESS
13,148,0x0001,1,13,1,SUCCESS
14,151,0x0001,1,14,1,SUCCESS
15,149,0x0001,1,15,1,SUCCESS
16,152,0x0001,1,16,1,SUCCESS
17,149,0x0001,1,17,1,SUCCESS
18,153,0x0001,1,18,1,SUCCESS
19,148,0x0001,1,19,1,SUCCESS
20,150,0x0001,1,20,1,SUCCESS
21,150,0x0001,1,21,1,SUCCESS
22,154,0x0001,1,22,1,SUCCESS
23,152,0x0001,1,23,1,SUCCESS
24,148,0x0001,1,24,1,SUCCESS
25,151,0x0001,1,25,1,SUCCESS
26,146,0x0001,1,26,1,SUCCESS
27,151,0x0001,1,27,1,SUCCESS
28,153,0x0001,1,28,1,SUCCESS
29,147,0x0001,1,29,1,SUCCESS
30,145,0x0001,1,30,1,SUCCESS
31,143,0x0001,1,31,1,SUCCESS
32,148,0x0001,1,32,1,SUCCESS
33,152,0x0001,1,33,1,SUCCESS
34,148,0x0001,1,34,1,SUCCESS
35,150,0x0001,1,35,1,SUCCESS
36,150,0x0001,1,36,1,SUCCESS
37,156,0x0001,1,37,1,SUCCESS
38,157,0x0001,1,38,1,SUCCESS
39,150,0x0001,1,39,1,SUCCESS
40,149,0x0001,1,40,1,SUCCESS
41,152,0x0001,1,41,1,SUCCESS
42,153,0x0001,1,42,1,SUCCESS
43,152,0x0001,1,43,1,SUCCESS
44,147,0x0001,1,44,1,SUCCESS
45,149,0x0001,1,45,1,SUCCESS
46,154,0x0001,1,46,1,SUCCESS
47,152,0x0001,1,47,1,SUCCESS
48,153,0x0001,1,48,1,SUCCESS
49,149,0x0001,1,49,1,SUCCESS
50,150,0x0001,1,50,1,SUCCESS
51,153,0x0001,1,51,1,SUCCESS
52,152,0x0001,1,52,1,SUCCESS
53,151,0x0001,1,53,1,SUCCESS
